tree_id,n_dets,n_sides,naive_B1,naive_B2,naive_B3,naive_B4,naive_total,corrected_B1,corrected_B2,corrected_B3,corrected_B4,corrected_total,visibility_B1,visibility_B2,visibility_B3,visibility_B4,visibility_total,adaptive_visibility_B1,adaptive_visibility_B2,adaptive_visibility_B3,adaptive_visibility_B4,adaptive_visibility_total,adaptive_corrected_B1,adaptive_corrected_B2,adaptive_corrected_B3,adaptive_corrected_B4,adaptive_corrected_total,v6_selector_B1,v6_selector_B2,v6_selector_B3,v6_selector_B4,v6_selector_total,stacking_density_v7_B1,stacking_density_v7_B2,stacking_density_v7_B3,stacking_density_v7_B4,stacking_density_v7_total,stacking_bracketed_v7_B1,stacking_bracketed_v7_B2,stacking_bracketed_v7_B3,stacking_bracketed_v7_B4,stacking_bracketed_v7_total,entropy_modulated_v8_B1,entropy_modulated_v8_B2,entropy_modulated_v8_B3,entropy_modulated_v8_B4,entropy_modulated_v8_total,v8_entropy_stacking_B1,v8_entropy_stacking_B2,v8_entropy_stacking_B3,v8_entropy_stacking_B4,v8_entropy_stacking_total,density_scaled_vis_B1,density_scaled_vis_B2,density_scaled_vis_B3,density_scaled_vis_B4,density_scaled_vis_total,class_aware_vis_B1,class_aware_vis_B2,class_aware_vis_B3,class_aware_vis_B4,class_aware_vis_total,side_coverage_B1,side_coverage_B2,side_coverage_B3,side_coverage_B4,side_coverage_total,hybrid_vis_corr_B1,hybrid_vis_corr_B2,hybrid_vis_corr_B3,hybrid_vis_corr_B4,hybrid_vis_corr_total,ordinal_prior_B1,ordinal_prior_B2,ordinal_prior_B3,ordinal_prior_B4,ordinal_prior_total,relaxed_match_B1,relaxed_match_B2,relaxed_match_B3,relaxed_match_B4,relaxed_match_total,best_visibility_grid_B1,best_visibility_grid_B2,best_visibility_grid_B3,best_visibility_grid_B4,best_visibility_grid_total,best_class_aware_grid_B1,best_class_aware_grid_B2,best_class_aware_grid_B3,best_class_aware_grid_B4,best_class_aware_grid_total,best_relaxed_grid_B1,best_relaxed_grid_B2,best_relaxed_grid_B3,best_relaxed_grid_B4,best_relaxed_grid_total,best_ensemble_grid_B1,best_ensemble_grid_B2,best_ensemble_grid_B3,best_ensemble_grid_B4,best_ensemble_grid_total,naive_mean_ensemble_B1,naive_mean_ensemble_B2,naive_mean_ensemble_B3,naive_mean_ensemble_B4,naive_mean_ensemble_total
DAMIMAS_A21B_0102,17,4,0,0,7,10,17,0,0,4,6,10,0,0,4,5,9,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,5,9,0,0,4,5,9,0,0,4,5,9,0,0,4,5,9,0,1,3,5,9,0,0,1,1,2,0,0,4,5,9,0,0,4,5,9,0,0,1,1,2,0,0,4,6,10,0,0,4,5,9
DAMIMAS_A21B_0103,29,4,3,19,7,0,29,2,11,4,0,17,2,10,4,0,16,2,11,4,0,17,2,12,4,0,18,2,12,4,0,18,2,11,4,0,17,2,11,4,0,17,2,11,4,0,17,2,11,4,0,17,2,10,4,0,16,2,12,4,0,18,2,10,4,0,16,2,11,4,0,17,2,10,4,0,16,1,1,1,0,3,2,10,4,0,16,2,11,4,0,17,2,1,1,0,4,2,11,4,0,17,2,10,4,0,16
DAMIMAS_A21B_0104,25,4,5,3,6,11,25,3,2,3,7,15,3,2,3,6,14,3,2,4,6,15,3,2,4,7,16,3,2,4,7,16,3,2,4,7,16,3,2,4,7,16,3,2,4,7,16,3,2,4,7,16,3,2,3,6,14,3,2,4,6,15,3,2,3,6,14,3,2,3,6,14,3,2,3,6,14,1,1,1,1,4,3,2,3,6,14,3,2,3,6,14,1,1,1,1,4,3,2,4,6,15,3,2,3,6,14
DAMIMAS_A21B_0105,21,4,3,4,11,3,21,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,7,2,13,2,2,6,2,12,2,2,6,2,12,2,1,7,2,12,1,1,1,1,4,2,2,6,2,12,2,2,6,2,12,2,2,1,1,6,2,2,6,2,12,2,2,6,2,12
DAMIMAS_A21B_0106,20,4,4,0,4,12,20,2,0,2,7,11,2,0,2,6,10,2,0,2,7,11,2,0,2,7,11,2,0,2,7,11,2,0,2,7,11,2,0,2,7,11,2,0,2,7,11,2,0,2,7,11,2,0,2,6,10,2,0,2,6,10,2,0,2,6,10,2,0,2,6,10,2,1,1,6,10,1,0,1,1,3,2,0,2,6,10,2,0,2,6,10,1,0,1,1,3,2,0,2,7,11,2,0,2,6,10
DAMIMAS_A21B_0107,29,4,7,12,9,1,29,4,7,5,1,17,4,6,5,1,16,4,7,5,1,17,4,7,5,1,17,4,7,5,1,17,4,7,5,1,17,4,7,5,1,17,4,7,5,1,17,4,7,5,1,17,4,6,5,1,16,4,7,6,1,18,4,6,5,1,16,4,6,5,1,16,4,6,5,1,16,1,1,1,1,4,4,6,5,1,16,4,7,5,1,17,1,1,1,1,4,4,7,5,1,17,4,6,5,1,16
DAMIMAS_A21B_0108,16,4,4,4,6,2,16,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,4,1,9,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,1,1,1,1,4,2,2,3,1,8,2,2,3,1,8,1,1,1,1,4,2,2,3,1,8,2,2,3,1,8
DAMIMAS_A21B_0109,17,4,1,7,6,3,17,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,0,4,3,2,9,0,4,3,2,9,0,4,3,2,9,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,4,2,11,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,1,1,1,4,1,4,3,2,10,1,4,3,2,10,1,1,1,1,4,1,4,3,2,10,1,4,3,2,10
DAMIMAS_A21B_0110,6,4,0,0,4,2,6,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,2,1,3,0,0,1,1,2,0,0,2,1,3,0,0,2,1,3,0,0,3,1,4,0,0,2,1,3,0,0,2,1,3
DAMIMAS_A21B_0111,23,4,0,16,7,0,23,0,9,4,0,13,0,8,4,0,12,0,9,4,0,13,0,9,4,0,13,0,10,4,0,14,0,9,4,0,13,0,9,4,0,13,0,9,4,0,13,0,9,4,0,13,0,8,4,0,12,0,10,4,0,14,0,8,4,0,12,0,8,4,0,12,0,8,4,0,12,0,1,1,0,2,0,9,4,0,13,0,9,4,0,13,0,1,1,0,2,0,9,4,0,13,0,8,4,0,12
DAMIMAS_A21B_0112,9,4,2,0,3,4,9,1,0,2,2,5,1,0,2,2,5,1,0,2,2,5,1,0,2,2,5,1,0,2,2,5,1,0,2,2,5,1,0,2,3,6,1,0,2,3,6,1,0,2,3,6,1,0,2,2,5,1,0,2,2,5,1,0,2,3,6,1,0,2,2,5,1,0,2,2,5,2,0,1,1,4,1,0,2,2,5,1,0,2,2,5,2,0,1,4,7,1,0,2,2,5,1,0,2,2,5
DAMIMAS_A21B_0113,8,4,0,1,6,1,8,0,1,3,1,5,0,1,3,1,5,0,0,3,1,4,0,1,3,1,5,0,1,3,1,5,0,1,3,1,5,0,1,3,1,5,0,1,3,1,5,0,1,3,1,5,0,1,3,1,5,0,1,4,1,6,0,1,3,1,5,0,1,3,1,5,0,1,3,1,5,0,1,1,1,3,0,1,3,1,5,0,1,3,1,5,0,1,1,1,3,0,1,3,1,5,0,1,3,1,5
DAMIMAS_A21B_0114,9,4,0,2,1,6,9,0,1,1,4,6,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,0,1,1,1,3,0,1,1,3,5,0,1,1,3,5,0,1,1,1,3,0,1,1,3,5,0,1,1,3,5
DAMIMAS_A21B_0115,5,3,0,2,3,0,5,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,1,0,2,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3,0,1,2,0,3
DAMIMAS_A21B_0116,23,4,1,5,8,9,23,1,3,4,5,13,1,3,4,5,13,1,3,5,5,14,1,3,5,6,15,1,3,5,6,15,1,3,4,5,13,1,3,4,5,13,1,3,4,5,13,1,3,4,5,13,1,3,4,5,13,1,3,5,5,14,1,3,4,5,13,1,3,4,5,13,1,3,4,5,13,1,1,1,1,4,1,3,4,5,13,1,3,5,5,14,1,1,1,1,4,1,3,5,5,14,1,3,4,5,13
DAMIMAS_A21B_0117,8,4,0,0,7,1,8,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,4,1,5,0,0,1,1,2,0,0,4,1,5,0,0,4,1,5,0,0,1,1,2,0,0,4,1,5,0,0,4,1,5
DAMIMAS_A21B_0118,18,4,3,2,1,12,18,2,1,1,7,11,2,1,1,6,10,2,1,1,7,11,2,1,1,7,11,2,1,1,7,11,1,1,1,7,10,1,1,1,7,10,2,1,1,7,11,2,1,1,7,11,2,1,1,6,10,2,1,1,6,10,2,1,1,6,10,2,1,1,6,10,2,1,1,6,10,1,1,1,1,4,2,1,1,6,10,2,1,1,6,10,1,1,1,1,4,2,1,1,7,11,2,1,1,6,10
DAMIMAS_A21B_0119,20,4,8,9,3,0,20,4,5,2,0,11,4,5,2,0,11,5,5,2,0,12,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,6,2,0,12,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,1,1,1,0,3,4,5,2,0,11,4,5,2,0,11,1,1,1,0,3,4,5,2,0,11,4,5,2,0,11
DAMIMAS_A21B_0120,9,4,3,0,1,5,9,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,1,0,1,3,5,1,0,1,3,5,1,0,1,3,5,1,0,1,3,5,1,0,1,3,5,1,0,1,3,5,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,1,0,1,1,3,2,0,1,3,6,2,0,1,3,6,1,0,1,1,3,1,0,1,3,5,2,0,1,3,6
DAMIMAS_A21B_0121,15,4,0,3,10,2,15,0,2,6,1,9,0,2,5,1,8,0,2,6,1,9,0,2,5,1,8,0,2,5,1,8,0,2,5,1,8,0,2,5,2,9,0,2,6,2,10,0,2,6,2,10,0,2,5,1,8,0,2,6,1,9,0,2,5,2,9,0,2,5,1,8,0,2,5,1,8,0,1,1,2,4,0,2,5,1,8,0,2,6,1,9,0,3,1,2,6,0,2,5,1,8,0,2,5,1,8
DAMIMAS_A21B_0122,11,4,3,0,4,4,11,2,0,2,2,6,2,0,2,2,6,2,0,2,2,6,1,0,2,2,5,1,0,2,2,5,1,0,2,2,5,1,0,2,3,6,1,0,2,3,6,1,0,2,3,6,2,0,2,2,6,2,0,2,2,6,2,0,2,3,7,2,0,2,2,6,2,0,2,2,6,1,0,1,1,3,2,0,2,2,6,2,0,2,2,6,1,0,1,3,5,1,0,2,2,5,2,0,2,2,6
DAMIMAS_A21B_0123,17,4,6,9,2,0,17,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,6,1,0,10,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,1,1,1,0,3,3,5,1,0,9,3,5,1,0,9,1,1,1,0,3,3,5,1,0,9,3,5,1,0,9
DAMIMAS_A21B_0124,19,4,0,7,5,7,19,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,4,3,4,11,0,1,1,1,3,0,4,3,4,11,0,4,3,4,11,0,1,1,1,3,0,4,3,4,11,0,4,3,4,11
DAMIMAS_A21B_0125,19,4,2,6,8,3,19,1,3,4,2,10,1,3,4,2,10,1,4,5,2,12,1,3,4,2,10,1,3,4,2,10,1,3,4,2,10,1,3,4,2,10,1,3,4,2,10,1,3,4,2,10,1,3,4,2,10,1,4,5,2,12,1,3,4,2,10,1,3,4,2,10,1,3,4,2,10,1,1,1,1,4,1,3,4,2,10,1,3,5,2,11,2,1,1,1,5,1,3,4,2,10,1,3,4,2,10
DAMIMAS_A21B_0126,17,4,3,2,6,6,17,2,1,3,4,10,2,1,3,3,9,2,1,3,3,9,1,1,3,4,9,1,1,3,4,9,1,1,3,4,9,1,1,3,4,9,2,1,3,4,10,2,1,3,4,10,2,1,3,3,9,2,1,4,3,10,2,1,3,3,9,2,1,3,3,9,2,1,3,3,9,1,2,1,1,5,2,1,3,3,9,2,1,3,3,9,1,2,2,1,6,1,1,3,3,8,2,1,3,3,9
DAMIMAS_A21B_0127,21,4,1,14,4,2,21,1,8,2,1,12,1,7,2,1,11,1,8,2,1,12,1,8,2,1,12,1,8,2,1,12,1,8,2,1,12,1,8,2,1,12,1,8,2,1,12,1,8,2,1,12,1,7,2,1,11,1,9,2,1,13,1,7,2,1,11,1,7,2,1,11,1,7,2,1,11,1,1,1,1,4,1,8,2,1,12,1,8,2,1,12,1,1,2,1,5,1,8,2,1,12,1,7,2,1,11
DAMIMAS_A21B_0128,14,4,2,3,7,2,14,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,1,1,1,4,1,2,4,1,8,1,2,4,1,8,2,1,1,1,5,1,2,4,1,8,1,2,4,1,8
DAMIMAS_A21B_0129,8,4,0,2,6,0,8,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,4,0,5,0,1,3,0,4,0,1,3,0,4,0,1,3,0,4,0,1,1,0,2,0,1,3,0,4,0,1,3,0,4,0,1,1,0,2,0,1,3,0,4,0,1,3,0,4
DAMIMAS_A21B_0130,15,4,2,2,2,9,15,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,5,8,1,1,1,1,4,1,1,1,5,8,1,1,1,5,8,1,1,1,1,4,1,1,1,5,8,1,1,1,5,8
DAMIMAS_A21B_0131,18,4,2,12,4,0,18,1,7,2,0,10,1,6,2,0,9,1,7,2,0,10,1,7,2,0,10,1,7,2,0,10,1,6,2,0,9,1,6,2,0,9,1,6,2,0,9,1,6,2,0,9,1,6,2,0,9,1,7,2,0,10,1,6,2,0,9,1,6,2,0,9,1,6,2,0,9,1,1,1,0,3,1,6,2,0,9,1,7,2,0,10,2,1,1,0,4,1,7,2,0,10,1,6,2,0,9
DAMIMAS_A21B_0132,16,4,5,0,1,10,16,3,0,1,6,10,3,0,1,5,9,3,0,1,6,10,2,0,1,6,9,2,0,1,6,9,2,0,1,6,9,2,0,1,6,9,2,0,1,6,9,2,0,1,6,9,3,0,1,5,9,3,0,1,5,9,3,0,1,5,9,3,0,1,5,9,3,0,1,5,9,1,0,1,1,3,3,0,1,5,9,3,0,1,5,9,3,0,1,1,5,2,0,1,6,9,3,0,1,5,9
DAMIMAS_A21B_0133,17,4,0,0,15,2,17,0,0,8,1,9,0,0,8,1,9,0,0,9,1,10,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,9,1,10,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,1,1,2,0,0,8,1,9,0,0,9,1,10,0,0,1,2,3,0,0,8,1,9,0,0,8,1,9
DAMIMAS_A21B_0134,16,4,0,4,7,5,16,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,2,4,3,9,0,1,1,1,3,0,2,4,3,9,0,2,4,3,9,0,1,1,1,3,0,2,4,3,9,0,2,4,3,9
DAMIMAS_A21B_0135,21,4,8,9,4,0,21,4,5,2,0,11,4,5,2,0,11,5,5,2,0,12,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,1,1,1,0,3,4,5,2,0,11,4,5,2,0,11,1,1,1,0,3,4,5,2,0,11,4,5,2,0,11
DAMIMAS_A21B_0136,21,4,0,6,9,6,21,0,3,5,4,12,0,3,5,3,11,0,4,5,4,13,0,3,5,4,12,0,3,5,4,12,0,3,5,3,11,0,3,5,3,11,0,3,5,4,12,0,3,5,4,12,0,3,5,3,11,0,4,6,3,13,0,3,5,3,11,0,3,5,3,11,0,3,5,3,11,0,1,1,1,3,0,3,5,3,11,0,3,5,3,11,0,1,1,1,3,0,3,5,4,12,0,3,5,3,11
DAMIMAS_A21B_0137,17,4,0,4,11,2,17,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,7,1,10,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,1,1,4,0,2,6,1,9,0,2,6,1,9,0,3,1,1,5,0,2,6,1,9,0,2,6,1,9
DAMIMAS_A21B_0138,14,4,2,2,6,4,14,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,4,2,8,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,1,1,4,1,1,3,2,7,1,1,3,2,7,2,1,2,1,6,1,1,3,2,7,1,1,3,2,7
DAMIMAS_A21B_0139,18,4,0,13,5,0,18,0,7,3,0,10,0,7,3,0,10,0,8,3,0,11,0,7,3,0,10,0,7,3,0,10,0,7,3,0,10,0,7,3,0,10,0,7,3,0,10,0,7,3,0,10,0,7,3,0,10,0,8,3,0,11,0,7,3,0,10,0,7,3,0,10,0,7,3,0,10,0,1,1,0,2,0,7,3,0,10,0,8,3,0,11,0,1,1,0,2,0,7,3,0,10,0,7,3,0,10
DAMIMAS_A21B_0140,26,4,6,4,6,10,26,3,2,3,6,14,3,2,3,5,13,4,2,4,6,16,3,2,4,6,15,3,2,4,6,15,3,2,4,6,15,3,2,4,6,15,3,2,4,6,15,3,2,4,6,15,3,2,3,5,13,3,2,4,5,14,3,2,3,5,13,3,2,3,5,13,3,2,3,5,13,1,1,1,1,4,3,2,3,5,13,3,2,3,5,13,1,1,1,1,4,3,2,4,6,15,3,2,3,5,13
DAMIMAS_A21B_0141,19,4,0,0,16,3,19,0,0,9,2,11,0,0,8,2,10,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,8,2,10,0,0,10,2,12,0,0,8,2,10,0,0,8,2,10,0,0,8,2,10,0,0,1,1,2,0,0,9,2,11,0,0,9,2,11,0,0,1,1,2,0,0,9,2,11,0,0,8,2,10
DAMIMAS_A21B_0142,4,3,0,0,0,4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2
DAMIMAS_A21B_0143,18,4,0,9,7,2,18,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,6,4,1,11,0,5,4,1,10,0,5,4,1,10,0,5,4,1,10,0,1,1,1,3,0,5,4,1,10,0,5,4,1,10,0,1,1,1,3,0,5,4,1,10,0,5,4,1,10
DAMIMAS_A21B_0144,18,4,2,7,2,7,18,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,4,1,4,10,1,1,1,1,4,1,4,1,4,10,1,4,1,4,10,2,1,1,1,5,1,4,1,4,10,1,4,1,4,10
DAMIMAS_A21B_0145,18,4,2,2,13,1,18,1,1,7,1,10,1,1,7,1,10,1,1,8,1,11,1,1,7,1,10,1,1,7,1,10,1,1,7,1,10,1,1,7,1,10,1,1,7,1,10,1,1,7,1,10,1,1,7,1,10,1,1,8,1,11,1,1,7,1,10,1,1,7,1,10,1,1,7,1,10,1,1,1,1,4,1,1,7,1,10,1,1,8,1,11,1,1,1,1,4,1,1,7,1,10,1,1,7,1,10
DAMIMAS_A21B_0146,22,4,3,4,8,7,22,2,2,4,4,12,2,2,4,4,12,2,2,5,4,13,2,2,5,4,13,2,2,5,4,13,2,2,4,4,12,2,2,4,4,12,2,2,5,4,13,2,2,5,4,13,2,2,4,4,12,2,3,5,4,14,2,2,4,4,12,2,2,4,4,12,2,2,4,4,12,1,1,1,1,4,2,2,4,4,12,2,2,5,4,13,1,2,1,1,5,2,2,5,4,13,2,2,4,4,12
DAMIMAS_A21B_0147,24,4,4,11,6,3,24,2,6,3,2,13,2,6,3,2,13,2,6,4,2,14,2,6,3,2,13,2,6,3,2,13,2,6,3,2,13,2,6,3,2,13,2,6,4,2,14,2,6,4,2,14,2,6,3,2,13,2,7,4,2,15,2,6,3,2,13,2,6,3,2,13,2,6,3,2,13,1,1,1,1,4,2,6,3,2,13,2,6,3,2,13,1,1,2,1,5,2,6,3,2,13,2,6,3,2,13
DAMIMAS_A21B_0148,17,4,5,0,6,6,17,3,0,3,4,10,3,0,3,3,9,3,0,3,3,9,2,0,3,4,9,2,0,3,4,9,2,0,3,4,9,2,0,3,4,9,2,0,3,4,9,2,0,3,4,9,3,0,3,3,9,3,0,4,3,10,3,0,3,3,9,3,0,3,3,9,3,0,3,3,9,1,0,1,1,3,3,0,3,3,9,3,0,3,3,9,1,0,1,1,3,2,0,3,3,8,3,0,3,3,9
DAMIMAS_A21B_0149,23,4,2,2,16,3,23,1,1,9,2,13,1,1,8,2,12,1,1,9,2,13,1,1,9,2,13,1,1,9,2,13,1,1,9,2,13,1,1,9,2,13,1,1,9,2,13,1,1,9,2,13,1,1,8,2,12,1,1,10,2,14,1,1,8,2,12,1,1,8,2,12,1,1,8,2,12,1,1,1,1,4,1,1,9,2,13,1,1,9,2,13,1,1,1,1,4,1,1,9,2,13,1,1,8,2,12
DAMIMAS_A21B_0150,25,4,2,2,13,8,25,1,1,7,5,14,1,1,7,4,13,1,1,8,5,15,1,1,8,5,15,1,1,7,4,13,1,1,8,5,15,1,1,8,5,15,1,1,8,5,15,1,1,8,5,15,1,1,7,4,13,1,1,8,4,14,1,1,7,4,13,1,1,7,4,13,1,1,7,4,13,1,1,1,1,4,1,1,7,4,13,1,1,8,4,14,1,2,1,1,5,1,1,8,5,15,1,1,7,4,13
DAMIMAS_A21B_0151,23,4,2,13,7,1,23,1,7,4,1,13,1,7,4,1,13,1,8,4,1,14,1,8,4,1,14,1,7,4,1,13,1,7,4,1,13,1,7,4,1,13,1,7,4,1,13,1,7,4,1,13,1,7,4,1,13,1,8,4,1,14,1,7,4,1,13,1,7,4,1,13,1,7,4,1,13,1,1,1,1,4,1,7,4,1,13,1,8,4,1,14,1,1,1,1,4,1,8,4,1,14,1,7,4,1,13
DAMIMAS_A21B_0152,23,4,4,6,4,9,23,2,3,2,5,12,2,3,2,5,12,2,4,2,5,13,2,3,2,6,13,2,3,2,6,13,2,3,2,6,13,2,3,2,6,13,2,3,3,6,14,2,3,3,6,14,2,3,2,5,12,2,4,2,5,13,2,3,2,5,12,2,3,2,5,12,2,3,2,5,12,1,1,1,1,4,2,3,2,5,12,2,3,2,5,12,1,1,1,1,4,2,3,2,5,12,2,3,2,5,12
DAMIMAS_A21B_0153,16,4,0,0,15,1,16,0,0,8,1,9,0,0,8,1,9,0,0,9,1,10,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,9,1,10,0,0,8,1,9,0,0,8,1,9,0,0,8,1,9,0,0,1,1,2,0,0,8,1,9,0,0,9,1,10,0,0,1,1,2,0,0,8,1,9,0,0,8,1,9
DAMIMAS_A21B_0154,26,4,1,3,7,15,26,1,2,4,9,16,1,2,4,8,15,1,2,4,9,16,1,2,4,10,17,1,2,4,10,17,1,2,4,10,17,1,2,4,10,17,1,2,4,10,17,1,2,4,10,17,1,2,4,8,15,1,2,4,8,15,1,2,4,8,15,1,2,4,9,16,1,2,4,8,15,1,2,1,1,5,1,2,4,8,15,1,2,4,8,15,1,2,1,1,5,1,2,4,9,16,1,2,4,8,15
DAMIMAS_A21B_0155,23,4,3,14,4,2,23,2,8,2,1,13,2,7,2,1,12,2,8,2,1,13,2,8,2,1,13,2,8,2,1,13,2,7,2,1,12,2,7,2,1,12,2,7,2,1,12,2,7,2,1,12,2,7,2,1,12,2,9,2,1,14,2,7,2,1,12,2,7,2,1,12,2,7,2,1,12,1,1,1,1,4,2,8,2,1,13,2,8,2,1,13,1,1,1,1,4,2,8,2,1,13,2,7,2,1,12
DAMIMAS_A21B_0156,18,4,3,2,6,7,18,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,4,4,11,2,1,4,4,11,2,1,3,4,10,2,1,4,4,11,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,1,1,1,1,4,2,1,3,4,10,2,1,3,4,10,1,1,1,2,5,2,1,3,4,10,2,1,3,4,10
