tree_id,split,M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp,any_pass,winners
DAMIMAS_A21B_0001,unknown,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0002,train,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0003,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0004,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0005,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0006,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0007,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0008,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0009,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0010,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0011,train,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0012,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0013,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0014,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0015,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0016,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0017,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0018,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0019,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0020,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0021,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0022,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0023,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0024,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0025,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0026,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0027,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0028,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0029,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0030,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0031,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0032,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0033,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0034,train,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,"M19,M30,M33,adp"
DAMIMAS_A21B_0035,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0036,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0037,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0038,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0039,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0040,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0041,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0042,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0043,train,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0044,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0045,train,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0046,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0047,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0048,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0049,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0050,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0051,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0052,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0053,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0054,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0055,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0056,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0057,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0058,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0059,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0060,val,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0061,train,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0062,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0063,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0064,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0065,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0066,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0067,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0068,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0069,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0070,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0071,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0072,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0073,test,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,"M19,M30,M33,adp"
DAMIMAS_A21B_0074,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0075,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0076,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0077,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0078,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0079,train,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0080,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0081,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0082,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0083,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0084,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0085,train,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0086,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0087,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0088,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0089,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0090,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0091,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0092,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0093,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0094,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0095,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0096,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0097,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0098,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0099,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0100,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0101,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0102,train,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0103,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0104,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0105,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0106,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0107,val,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0108,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0109,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0110,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0111,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0112,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0113,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0114,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0115,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0116,val,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0117,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0118,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0119,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0120,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0121,train,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0122,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0123,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0124,train,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0125,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0126,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0127,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0128,train,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M30,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0129,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0130,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0131,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0132,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0133,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M33
DAMIMAS_A21B_0134,train,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0135,train,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0136,train,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0137,train,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0138,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0139,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0140,train,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0141,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M33
DAMIMAS_A21B_0142,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
